"Entity ID","Yext ID"
"1321433693239123935","54335328"
"4710637785358859520","54335330"
"1594989867976812064","54335331"
"4272965052599582664","54335332"
"3055060285337525444","54335333"
"3118392194656340885","54335334"
"2250639194329728020","54335335"
"3515211037286711360","54335336"
"2995830040800181565","54335337"
"49602071918401341","54335338"
"5123176822134166646","54335340"
"2652881296892464447","54335341"
"5296737105970698719","54335342"
"3511490853473991549","54335343"
"3230509780769104291","54335344"
"2331004252914513416","54335348"
"1113465001941428369","54335350"
"1616234473278562696","54335351"
"9100985144117329455","54335354"
"2938045409218503460","54335357"
"8564215711550284236","54335365"
"916955979506934997","54335369"
"3146606587600109094","54335378"
"8556072135950789957","54335380"
"2121451910275567657","54335383"
"3594626071513676263","54335387"
"8611432284270146574","54335420"
"684399971345175967","54335425"
"2924060429288401651","54335435"
"529207206041743702","54335438"
"3182039484002592853","54335442"
"8373303506522853269","54335446"
"592376811651598404","54335449"
"4613272052438007346","54335450"
"7688413349361672202","54335451"
"242247271694680245","54335452"
"6479320045484693413","54335453"
"5808462072741720293","54335454"
"6476821604270291497","54335455"
"7633250167243304443","54335456"
"4891438906856216482","54335457"
"131172197956271848","54335459"
"1936719744605281044","54335460"
"3416062497275953334","54335461"
"7.31533E+18","54759521"
"3.21947E+18","54951227"
"2.13348E+18","55015943"
"4.07683E+18","55171044"
"8.26604E+17","55206459"
"5430134040371192789","55291035"
"4968290796710181324","55291102"
"8.1059E+18","55294531"
"8.34072E+18","55294532"
"6.62853E+18","55294533"
"1.43884E+18","55294534"
"2630031762570873809","55294652"
"2.32295E+18","55738440"
"9.21164E+18","55741048"
"6.18541E+18","55741064"
"1.04319E+18","55741088"
"7787346264875145033","55754861"
"3.53324E+18","55858640"
"1.92948E+17","55858641"
"3.11534E+18","56120804"
"6.69926E+18","56149363"
"1.05075E+18","56149385"
"7.53033E+18","56149387"
"4.22143E+18","56149388"
"3682571497766654550","56149437"
"1979919090661459886","56152947"
"8.26329E+18","56508499"
"3.9209E+18","56741997"
"4.65514E+18","56856524"
"1.75641E+18","56974854"
"9015589521529936998","56974855"
"8.04729E+18","57430670"
"9.05014E+18","57450649"
"6.62207E+18","57679769"
"6.47422E+18","58224407"
"3.25694E+18","58243953"
"8.8656E+18","58263754"
"2.71069E+18","58445008"
"7.05488E+18","58445206"
"4.96426E+18","58625735"
"5.45088E+18","58793883"
"6.85399E+18","58799127"
"9087076009936519563","58813609"
"8.8995E+18","59274097"
"8.57705E+18","59590924"
"2.66772E+18","59590946"
"6.82816E+18","59591024"
"409842190702236215","59778657"
"9.07277E+18","59778709"
"7.51046E+17","59912262"
"7.05929E+18","59936311"
"2.11652E+17","59936312"
"8.79636E+18","59936314"
"7.40375E+18","59936317"
"2.60266E+18","60141912"
"5.03991E+18","60145423"
"8.88527E+18","60145754"
"5.75278E+18","60934475"
"6158527907109029906","61168337"
"8.36816E+18","61168338"
"3.61989E+18","61179685"
"2946936245508354478","61179785"
"6928507487099654236","61787041"
"4.69418E+18","61800533"
"7.93906E+18","61800534"
"8.50383E+17","62117297"
"9036627340337751257","62120530"
"5.24047E+18","62346921"
"7.8311E+18","62519900"
"4.40912E+18","62519907"
"3.39018E+18","62521440"
"6.94628E+18","63371008"
"1.54067E+18","63371193"
"4.60926E+17","63560867"
"1.41415E+18","63676673"
"3.09134E+18","63676687"
"4193010661119628993","63677203"
"4.56111E+17","63677259"
"6.02226E+18","64184178"
"2.40635E+18","64210116"
"1.68997E+18","64210872"
"2344700027991309777","64210941"
"4.04579E+18","64210942"
"8.67232E+18","64210943"
"3.84067E+18","64328537"
"5.31012E+18","64499154"
"7.66396E+18","64499502"
"3.81995E+18","64500724"
"2.23185E+18","64712402"
"3.07471E+17","65101132"
"7.73862E+18","65166455"
"7921662196857928877","65166456"
"1.88691E+18","65295182"
"8.41384E+18","65295183"
"4.40654E+18","65295185"
"2.56105E+18","65295186"
"1.54672E+18","65295187"
"1.04833E+18","65295188"
"3.97804E+16","65295246"
"1.54261E+18","65587030"
"6.565E+18","65587817"
"2.32908E+18","65859268"
"4.13603E+17","66164317"
"7951059917231972915","66164577"
"2.59143E+18","66165826"
"2.55953E+18","66166252"
"4.53555E+18","66166345"
"2.99386E+18","66166347"
"4138886725285860000b","66271445"
"562788703733134000d","66271446"
"562788703733134000b","66271447"
"562788703733134000c","66271448"
"562788703733134000f","66271449"
"562788703733134000g","66271450"
"3598409252420170000b","66271451"
"6643192312048820000b","66271452"
"562788703733134000e","66271453"
"6278790995694250000b","66271454"
"6278790995694250000c","66271455"
"3160386897897090000b","66271456"
"3160386897897090000c","66271457"
"3160386897897090000e","66271458"
"3160386897897090000d","66271459"
"3160386897897090000f","66271460"
"6515196382745100000b","66271461"
"1424825966750640000b","66271462"
"1424825966750640000c","66271463"
"1424825966750640000d","66271464"
"8556072135950780000b","66271465"
"5600554014821690000b","66271466"
"853997369565640000b","66271467"
"853997369565640000c","66271468"
"8205108748459440000c","66271469"
"8205108748459440000d","66271470"
"8205108748459440000b","66271471"
"8205108748459440000e","66271472"
"845912714414167000b","66271473"
"845912714414167000c","66271474"
"684399971345175000b","66271475"
"684399971345175000c","66271476"
"2428694367592520000b","66271477"
"2428694367592520000c","66271478"
"2428694367592520000d","66271479"
"3373423030524870000b","66271480"
"3373423030524870000c","66271481"
"7044541950908320000b","66271483"
"7450437706835010000b","66271484"
"7450437706835010000c","66271485"
"5222785512183740000b","66271486"
"5222785512183740000c","66271487"
"6536204302457240000b","66271488"
"5222785512183740000d","66271489"
"1321433693239120000b","66271490"
"2733941131482910000b","66271491"
"2733941131482910000c","66271492"
"8635301036284010000b","66271493"
"8635301036284010000c","66271494"
"8635301036284010000d","66271495"
"8635301036284010000e","66271496"
"8635301036284010000f","66271497"
"8635301036284010000h","66271498"
"8635301036284010000g","66271499"
"1017310127947090000b","66271500"
"1017310127947090000c","66271501"
"1017310127947090000d","66271502"
"4891438906856210000b","66271503"
"4891438906856210000c","66271504"
"4891438906856210000d","66271505"
"4891438906856210000e","66271506"
"3873614648203870000b","66271507"
"3873614648203870000c","66271508"
"3153578659168567152","66503286"
"7.22934E+17","66675122"
"7.1669E+18","67056756"
"6.05797E+18","67206329"
"6474377262882222421","67206330"
"3.30841E+18","67234420"
"3.98228E+18","67401164"
"8.46798E+18","67401364"
"8.82981E+18","67500507"
"2.60406E+18","67526430"
"4.0609E+18","67526450"
"6.52068E+18","67526460"
"6.27304E+18","67903109"
"2431038271321185407","67934920"
"4.97962E+18","68022492"
"5445315773631033773","68839900"
"2.62067E+18","68842338"
"3026796894997655211","68842339"
"2503530814910258542","68848722"
"3.77722E+18","68871971"
"1.95131E+18","68871972"
"7.83946E+18","68871973"
"1.41082E+18","69445142"
"7.71744E+18","69445143"
"7.06096E+18","69618163"
"4.87183E+18","69618164"
"1.4587E+18","69618173"
"5.27246E+18","69618174"
"2.77597E+18","69731681"
"7.97449E+17","70075591"
"8.41156E+18","70077642"
"3934246852115384926","70275029"
"1.05857E+16","70722330"
"3.99873E+18","71562638"
"9.10017E+18","71562667"
"8.00504E+18","71562738"
"7.95522E+18","71863273"
"3.51689E+18","71863275"
"2991370053439768931","71921972"
"99731777032353429","71924058"
"1630838437283845286","71934324"
"7.69836E+18","72118497"
"3955673301753251600","72119537"
"7.25903E+17","72124110"
"4.9982E+18","72124113"
"1.8503E+18","72124115"
"4914811607474473323","72124116"
"1.12891E+18","72124117"
"8784147853016648090","72124118"
"8.04037E+18","72124119"
"9.18376E+18","72124120"
"5.20597E+18","72124140"
"1700319773331353585","72124141"
"6.4882E+18","72124143"
"5.10173E+18","72124144"
"7.8418E+18","72124146"
"6615225406140030636","72124147"
"1375494545665961290","72124148"
"672657614565175665","72124149"
"6.72689E+18","72124172"
"7.92496E+18","72124179"
"1727984493651552767","72124186"
"8566409527097229190","72124215"
"8.34061E+18","72124224"
"4.20234E+18","72124231"
"4.27434E+18","72124243"
"1566327451333787964","72124244"
"7051817895078778515","72124245"
"7.01687E+18","72124248"
"2.96909E+18","72124249"
"8.18613E+18","72124252"
"6650667595717109411","72124284"
"8.21756E+18","72124285"
"3.82953E+18","72124286"
"2.07842E+18","72124301"
"1.32081E+18","72124304"
"7939084932340306528","72124305"
"483490919622369475","72124306"
"4.19404E+18","72124307"
"3.86719E+18","72124315"
"5636651711021657398","72124316"
"5.21661E+18","72124317"
"5.99081E+18","72124318"
"5.02512E+18","72124319"
"8.19184E+18","72124321"
"4624284592283362728","72124333"
"5.46036E+18","72124334"
"1.74613E+17","72124335"
"3847871585619618674","72124336"
"5.3703E+18","72124337"
"6.25901E+18","72124340"
"8.95481E+18","72124600"
"1.00863E+18","72124602"
"8473942716049795490","72124603"
"5.91226E+18","72124604"
"3.15666E+18","72131329"
"6.88811E+18","72131613"
"6160710262653304819","72132087"
"7873536648462182955","72132205"
"1521510064730291324","72132349"
"5277863956633070329","72142233"
"1.54701E+18","72142281"
"7.58009E+18","72142531"
"3.91531E+18","72142604"
"3009576652606408991","72142838"
"8434821440222712684","72148850"
"5677546670384326888","72148942"
"1.73881E+18","72191951"
"7.8594E+18","72191953"
"8875327201836441993","72251429"
"1.56153E+18","72251432"
"3911596974598652581","72251436"
"4.78433E+18","72505847"
"5.72061E+18","72864589"
"6.56831E+18","72998919"
"8767831055968747217","73055126"
"3.138E+18","73425237"
"2.57066E+18","73662930"
"4.11962E+18","73662951"
"4.27522E+17","73662952"
"2.3753E+18","73662993"
"6.6338E+18","73662994"
"4.42921E+16","73706459"
"4.75086E+17","73787199"
"6694177143110577839","73794161"
"7985393395467603767","73795833"
"8173366154020843379","73851158"
"5555799740576731707","73862321"
"1.29528E+18","73862494"
"6.77984E+18","74026863"
"8.22305E+18","74026864"
"9.45535E+17","74027009"
"4417902378590770545","74027010"
"1059028756720006623","74246579"
"1.11604E+18","74247218"
"7.41242E+17","74247229"
"3548138018348768891","74618357"
"8.98354E+18","74640894"
"4.80283E+18","74640921"
"2798328993931830802","74714014"
"5.16984E+18","74714035"
"8.4371E+18","74730312"
"4675928693608388190","74816644"
"8.55408E+18","75108501"
"3.5119E+18","75115340"
"8.92555E+18","75115341"
"5.42987E+18","75115561"
"6.11024E+18","75495335"
"7007852777996751473","75527455"
"8135854659245636652","75575292"
"7351669436535656649","75575325"
"5353830875876497734","75575394"
"6702156669247775542","75576177"
"212603642578377228","75577056"
"1043696800203473364","75577075"
"3302402121974825921","75577229"
"1516375568028151312","75577230"
"4.83605E+17","75577231"
"1.59352E+18","75577232"
"9.03237E+18","75784239"
"8182422330426791601","75784277"
"8.66484E+18","76004540"
"4.65516E+18","76004571"
"5.71046E+17","76082033"
"5000152697467387262","76082034"
"5.06638E+18","78644812"
"1.38993E+18","78745551"
"6165548138578075635","78969445"
"9126842798757187123","78998747"
"9073738647891953563","79254955"
"8.39663E+18","79324728"
"2.55631E+18","79584466"
"3.96368E+18","79946770"
"8.31972E+18","79949790"
"7.21546E+18","80048753"
"1.36491E+18","80229616"
"6.66452E+18","80277811"
"4.0247E+18","80277954"
"7.15093E+18","80277955"
"2.5423E+18","80277958"
"5392658778547965494","80279273"
"1.85836E+17","80368925"
"8182419233685583989","80368927"
"7.29343E+18","80472634"
"3.73551E+18","80632073"
"7.47708E+18","80911364"
"3.39939E+18","80911533"
"9.04545E+18","80911839"
"2.14312E+18","81134735"
"1.2342E+18","81137356"
"2.07616E+18","81292208"
"5.60631E+18","81292209"
"2.78679E+18","81292318"
"3.84456E+18","81409918"
"8.74861E+18","81716952"
"7.5542E+18","81719876"
"4562089915626624827","81723476"
"5.37588E+18","82047307"
"8.57882E+18","82047977"
"8454479686888983971","82050770"
"3.65982E+18","82167217"
"5.70446E+18","82168119"
"9.18341E+18","82168202"
"4.71136E+18","82383477"
"9.02643E+18","82384458"
"7141630545584046357","82387027"
"3.11242E+18","82485206"
"6.87053E+18","82863739"
"6.12529E+18","83216090"
"4022814345888609324","83216384"
"8.54508E+18","83217676"
"6.68561E+18","83348875"
"7.76928E+18","83349054"
"8.53257E+18","83349057"
"4.31199E+18","83349058"
"1.15887E+18","87873997"
"8.16921E+18","87873998"
"5930067143388805975","87874013"
"966013484719725991","88012326"
"3.83587E+18","88013250"
"4.95676E+18","88013251"
"6.24527E+18","88066057"
"7.79434E+18","88066114"
"7.97245E+18","88066269"
"4.21219E+18","88066270"
"1.78289E+18","88205536"
"1.767E+18","88208463"
"7.07728E+18","88208465"
"8.17786E+18","88284105"
"9.16214E+18","90520923"
"6210258934205088783","90525982"
"2948052909340316296","90728428"
"1.17773E+18","90728444"
"8.6607E+18","90814422"
"2.14759E+18","90816993"
"4.05727E+18","90817207"
"1.94911E+18","90917352"
"4.2689E+18","90921400"
"5.59586E+18","90921401"
"7038664522020231465","90989434"
"1798706563043422983","90989692"
"4.82537E+18","90989693"
"6.65952E+18","91213828"
"4.00166E+18","91213829"
"8.9176E+18","91234444"
"1.84073E+18","91301140"
"3.96146E+18","91343445"
"8.35458E+18","91940897"
"2934259918793532740","91941379"
"7.02499E+17","92034879"
"3.37932E+18","92034880"
"5.17228E+18","92187772"
"3.68213E+18","92188302"
"4.78846E+18","92431134"
"5.76393E+18","92433508"
"8.60548E+16","92480409"
"4.49699E+18","92482559"
"8.81962E+18","92482612"
"4.57798E+18","92591360"
"4121641118228665803","92594467"
"6.93832E+18","92594526"
"7.44087E+18","92640400"
"2.72017E+18","92649637"
"4.94657E+18","92649937"
"5.67751E+18","92649938"
"6.47236E+18","92730073"
"3.29507E+18","92734595"
"3.04766E+17","92734624"
"1755726284177738752","92734696"
"6.31695E+18","92736128"
"4.63499E+18","92841103"
"3.28386E+18","92841104"
"445627837658200963","92844029"
"6.06317E+18","92849695"
"5.30214E+18","92900648"
"7.7311E+18","92900649"
"1.05901E+18","92900650"
"8.76491E+18","92900651"
"3739690831847151298","93067208"
"3.9426E+18","93124283"
"4.47483E+18","93125205"
"8.50434E+18","93125206"
"8.885E+18","93310606"
"6.127E+18","93310607"
"4971081482797930357","93310608"
"2658752371527294626","93447903"
"2.25713E+18","93449766"
"3.87654E+18","93449771"
"6.4869E+18","93516404"
"4.42906E+18","93516408"
"3.66969E+18","93519448"
"1.82126E+18","93519449"
"7.50212E+18","93519450"
"5.546E+17","93519451"
"7.5712E+18","93830522"
"2.96262E+18","93862846"
"3.15841E+18","93862854"
"1128367177873150355","93862963"
"3.38405E+18","93862964"
"2.70259E+18","94125422"
"1.80509E+18","94125643"
"6.92451E+18","95244492"
"2.85606E+18","95424574"
"4.38698E+18","95451033"
"3.76838E+18","95452171"
"6599065558364907019","96561595"
"2674046881416763845","96630248"
"3.84621E+18","96979032"
"1.14942E+18","97221189"
"2.31239E+17","97285827"
"9.91421E+17","97285886"
"5.38642E+18","97498761"
"3.59343E+18","97501617"
"5.35525E+17","97504461"
"3.92515E+18","97612918"
"4.16755E+18","97612943"
"5229451167895957899","97612954"
"3.07979E+18","97612955"
"9.38201E+16","97775030"
"3.97455E+18","97777704"
"8.33729E+18","97781937"
"8610888093533180659","97782012"
"8.06523E+18","97782013"
"1.89586E+18","97782014"
"7.37585E+18","97936461"
"3.18405E+18","97939711"
"2.59263E+18","97939748"
"7.03339E+18","97939749"
"4.69427E+18","97939750"
"1886313343011341181","97939751"
"5.34896E+18","97939752"
"2375875766235990307","97939753"
"2.73355E+18","97939754"
"5.61446E+18","98137053"
"7.11756E+18","98138338"
"1.38039E+18","98138339"
"6.08736E+18","98147059"
"7.41168E+18","98147060"
"4.08287E+17","98147062"
"3683364550444536068","98147063"
"5.23614E+18","98147078"
"3110035620453735847","98147080"
"5.58065E+18","98414329"
"3.07322E+18","98414995"
"3.29034E+18","98554120"
"1535764291513354840","98557844"
"4.53687E+18","98686484"
"675011632634351052","98689882"
"1.4563E+18","98690757"
"5.31625E+18","98690791"
"5.62623E+18","98690792"
"1.76007E+18","98827357"
"2.68032E+17","98827521"
"2.47678E+18","1000053190"
"8811349277140497997","1000056363"
"6.49746E+18","1000056556"
"3.95537E+18","1000304047"
"3.52624E+18","1000340129"
"4.12099E+18","1000340780"
"8.99588E+18","1000341387"
"1681431333491497145","1000650284"
"8.28203E+18","1000698954"
"3751360539483459120","1000702299"
"1.77403E+18","1000702300"
"2.25587E+18","1000703227"
"8.69993E+18","1000703228"
"3438569449195342363","1000957775"
"2699396058286800120","1001132653"
"8645313193446927818","1001133286"
"5.7736E+18","1001426475"
"9133820720123227319","1001544026"
"7272467639201759272","1001715079"
"2.88407E+18","1001776843"
"1.96715E+18","1001780623"
"8074280498348179368","1001780624"
"3229149121819636707","1001933355"
"1.8398E+18","1002174251"
"1062521105559242781","1002193337"
"7183883554848873104","1002193338"
"3.07073E+18","1002194984"
"4766842070477629408","1002194985"
"3274613143960799829","1002198544"
"7669104895768076643","1002236669"
"8563025798629330247","1002236757"
"2.8308E+18","1002293027"
"8.32435E+18","1002320376"
"7.61439E+18","1002320468"
"7282365126543568524","1002395831"
"8708406335851207362","1002395832"
"6.25899E+18","1002406038"
"7.42856E+18","1002406039"
"6.29873E+18","1002847224"
"6.34672E+18","1002847347"
"5.53746E+18","1002937289"
"7.69184E+18","1002942312"
"3.90497E+18","1002942329"
"2.62909E+18","1002942887"
"4.10412E+18","1003386615"
"6549905207548699263","1003408740"
"5.14374E+18","1003410448"
"4635077237073506897","1003741323"
"1.66942E+18","1003742336"
"7568102646841678667","1003760088"
"6.49897E+18","1003846785"
"8.70754E+18","1004043103"
"5.27571E+18","1004043311"
"5.93816E+18","1004043947"
"7.36E+18","1004049941"
"4616019167045909907","1004050298"
"5.74958E+18","1004050316"
"2756505056935406679","1004050327"
"8.21637E+18","1004054541"
"5.25928E+18","1004054546"
"4.72234E+18","1004054548"
"8.268E+18","1004054549"
"8.79738E+18","1004054553"
"1.33877E+18","1004054554"
"3.87488E+18","1004054555"
"3.09684E+18","1004054867"
"5.17953E+18","1004055702"
"7.26426E+18","1004055703"
"7.37914E+18","1004055704"
"5.12909E+16","1004055705"
"5.67501E+17","1004055706"
"1.60946E+18","1004064934"
"1.8109E+18","1004066597"
"7.67838E+18","1004066685"
"6.92816E+18","1004066737"
"1.58475E+18","1004067032"
"4.48911E+18","1004067181"
"3.21316E+18","1004072383"
"2.29261E+18","1004072384"
"5.11217E+18","1004072385"
"1941096552203806617","1004072386"
"2147802959861562640","1004072388"
"3.13443E+17","1004072389"
"2.37706E+18","1004072761"
"5.94589E+18","1004072762"
"3.80771E+17","1004072763"
"1620598770375201970","1004099287"
"6862277779403695562","1004099288"
"1669134741439398564","1004099289"
"2.78203E+17","1004712225"
"3.48194E+18","1004712263"
"4.49317E+18","1005061681"
"6.053E+17","1005062207"
"8.73189E+18","1005401667"
"6.16243E+18","1005402620"
"4.62538E+18","1005402621"
"5.80074E+18","1005595024"
"7171247130670103137","1005770948"
"4.48681E+18","1005771981"
"7.47521E+18","1005772101"
"2.30126E+18","1005772103"
"9.17246E+18","1005772155"
"6169292609427824618","1005772157"
"9.156E+18","1005973236"
"6.8418E+18","1005973636"
"5.93443E+18","1005974819"
"4502980258593020877","1005977820"
"5761789066112760740","1005980724"
"6.48902E+18","1005993467"
"6465306347595451737","1005993468"
"8.47901E+18","1005993469"
"5.11645E+18","1005993470"
"8.2007E+18","1005993471"
"7.99105E+18","1005993472"
"4965454844799474965","1006020083"
"556962211178448317","1006020085"
"2128083468844361296","1006020093"
"6.46821E+18","1006069602"
"5.79111E+18","1006069603"
"2.84858E+18","1006069604"
"4.65312E+18","1006069650"
"4.59479E+18","1006069652"
"2.22974E+18","1006069655"
"6.15086E+17","1006069657"
"5.86879E+18","1006069665"
"1.17659E+18","1006069666"
"8.31105E+18","1006069667"
"3.96949E+18","1006069668"
"8.0976E+17","1006069670"
"1323736233178822321","1006069671"
"5.25251E+18","1006069682"
"8.78284E+17","1006069683"
"2.49893E+17","1006069684"
"6.74664E+17","1006069686"
"2.96264E+18","1006069687"
"5.57133E+18","1006069688"
"8.76184E+18","1006069689"
"1.79968E+18","1006069697"
"6.80564E+18","1006069698"
"1.55717E+18","1006069699"
"8.14375E+18","1006069700"
"1.20303E+18","1006069701"
"9.09993E+18","1006069752"
"3.13806E+18","1006069755"
"4.85626E+18","1006069757"
"8.9444E+18","1006069760"
"2.87031E+18","1006069763"
"4.59975E+18","1006069764"
"2.54612E+18","1006069793"
"3.6547E+18","1006069794"
"2.77419E+18","1006069795"
"3.43939E+18","1006069796"
"3.1082E+18","1006069842"
"8.54395E+18","1006069843"
"9.3227E+16","1006069844"
"4.98811E+18","1006069846"
"1.3641E+18","1006069847"
"2.86301E+18","1006069848"
"5.90364E+18","1006069849"
"1.55861E+18","1006069850"
"9.1504E+18","1006069851"
"4.09733E+18","1006069852"
"4.41688E+18","1006069934"
"1.55073E+18","1006069935"
"1.71626E+18","1006069955"
"6.79868E+18","1006069956"
"6.57137E+18","1006069957"
"1.07528E+18","1006069958"
"6.79481E+17","1006069959"
"7.95125E+18","1006069960"
"2.87337E+18","1006070051"
"6.56661E+18","1006070052"
"6.81092E+18","1006070053"
"2.37951E+17","1006070054"
"2.18333E+18","1006070055"
"1.7975E+18","1006070056"
"5.36731E+18","1006070072"
"8.51668E+17","1006070073"
"6.58906E+18","1006070074"
"8.75019E+18","1006070075"
"1.07634E+18","1006070076"
"2.9926E+18","1006070077"
"4.80065E+18","1006070078"
"2.23833E+18","1006070112"
"3.59831E+17","1006070113"
"6.6425E+18","1006070114"
"6.93895E+18","1006070115"
"6.16791E+18","1006070116"
"1.93386E+18","1006070117"
"9.12624E+18","1006070142"
"4.45897E+17","1006070153"
"6.23774E+18","1006070154"
"8.81652E+18","1006070155"
"2.12244E+17","1006070156"
"6.86402E+18","1006070157"
"2.63734E+17","1006070158"
"3.2265E+18","1006070159"
"7.59766E+18","1006070160"
"4.10935E+18","1006070161"
"1.81086E+18","1006070174"
"4.36063E+18","1006070175"
"1.73505E+17","1006070197"
"6.33363E+18","1006070198"
"9.53368E+17","1006070199"
"8.05038E+18","1006070200"
"7.82033E+17","1006070201"
"4.94025E+18","1006070220"
"1.8964E+18","1006070221"
"9.93387E+17","1006070223"
"9.79592E+17","1006070224"
"2.12574E+18","1006070354"
"8.83009E+18","1006070598"
"5.23406E+18","1006070599"
"6.12075E+17","1006070600"
"8.79623E+18","1006070601"
"6.6985E+18","1006070602"
"8.72045E+18","1006070710"
"2.8154E+18","1006070712"
"4.16778E+18","1006071072"
"4.49522E+18","1006071073"
"2.39471E+18","1006071075"
"4.63548E+18","1006071201"
"9.18565E+18","1006071203"
"4.60473E+18","1006071262"
"5.14634E+18","1006071342"
"2.86182E+18","1006071353"
"8.22081E+18","1006071455"
"4.32706E+18","1006071491"
"7.48167E+18","1006071492"
"2.25072E+18","1006071494"
"4.48829E+18","1006071502"
"4.86481E+18","1006071638"
"1.8059E+18","1006275853"
"8.78557E+18","1006276085"
"5.95548E+18","1006276841"
"2.85938E+18","1006277024"
"6.77584E+18","1006277352"
"8.11651E+18","1006279052"
"1.67081E+18","1006280712"
"7.36947E+18","1006280846"
"1.04457E+18","1006280847"
"4.6213E+18","1006280987"
"7.50156E+18","1006281212"
"4.3663E+18","1006281495"
"5.07518E+18","1006284642"
"8.58826E+18","1006284910"
"7.04398E+18","1006285521"
"8.10746E+18","1006285693"
"3.17102E+18","1006341653"
"5.0986E+18","1006341805"
"5.06514E+18","1006342500"
"8.50303E+18","1006342502"
"7.03409E+18","1006342592"
"5.60492E+18","1006342593"
"5.66411E+18","1006342595"
"6.03213E+17","1006342596"
"6.66233E+18","1006342812"
"3.60697E+18","1006342813"
"1.40572E+18","1006342814"
"7.13202E+18","1006342815"
"5.34917E+18","1006342816"
"5.24157E+18","1006342817"
"5.53481E+18","1006544554"
"4.43584E+18","1006545776"
"1148274250414136778","1006546899"
"7.10066E+18","1006547190"
"2902348761259375606","1006547191"
"5.58712E+18","1006547192"
"5.19794E+18","1006547193"
"6.09578E+18","1006836285"
"8.86971E+18","1006841764"
"5.97993E+18","1006841765"
"7.61427E+18","1007026978"
"1.66768E+17","1007027019"
"5.97164E+17","1007027078"
"6562605190710985828","1007027079"
"3.71855E+17","1007096558"
"5.20474E+18","1007098792"
"4.8352E+18","1007098793"
"7.19879E+18","1007177279"
"7.38728E+18","1007452351"
"3189884438889938176","1007454539"
"8.32069E+18","1007585550"
"6.16724E+18","1007598457"
"1.41166E+18","1007780039"
"3.5835E+18","1007784662"
"4.69237E+18","1007786809"
"8.41005E+18","1007788271"
"5.72795E+18","1007788305"
"5.71415E+18","1007990208"
"1.16966E+18","1007990209"
"4.30346E+18","1007991480"
"5.98602E+17","1007991499"
"5.88695E+18","1007991536"
"3.59436E+18","1007991551"
"2.8573E+18","1007991552"
"1.03992E+18","1007991553"
"142535898236817549","1008360451"
"5.01784E+18","1008360619"
"6.3727E+18","1008481174"
"1.75074E+18","1008481191"
"5.77834E+18","1008481225"
"5.13218E+18","1008481226"
"4.57681E+18","1008481246"
"4.35066E+18","1008481247"
"8.80894E+18","1008481248"
"6.6467E+18","1008481249"
"9.83158E+17","1008481250"
"1.28346E+18","1008481251"
"2.0044E+18","1008481252"
"6.7125E+18","1008481253"
"4.1383E+18","1008481254"
"4.01137E+18","1008577600"
"3.61364E+18","1008577631"
"2.09872E+18","1008578040"
"1.88641E+16","1008578236"
"3.74786E+18","1008578237"
"3.87394E+18","1008666131"
"4.68188E+18","1008666132"
"2.24095E+18","1008666133"
"4.60703E+18","1008666134"
"1.87048E+18","1008924867"
"2.39104E+18","1008927666"
"4.99703E+18","1008927668"
"6.98479E+18","1008927675"
"1.19484E+18","1009172405"
"5.7286E+18","1009380395"
"2.31167E+18","1009382164"
"7.33907E+17","1009382175"
"5.37012E+18","1009382176"
"5.10808E+18","1009382177"
"4.20661E+18","1009630092"
"3.71291E+18","1009630093"
"6.82925E+18","1009812308"
"9.0321E+18","1010282248"
"6.83506E+18","1010422303"
"2316320980878702668","1010595665"
"896187594122882557","1010666124"
"971210873668626536","1010729438"
"3.00892E+18","1010735770"
"4357290293712247786","1011043981"
"4843188466604787085","1011266455"
"3874356588037827563","1012633573"
"7615420476585406870","1012633574"
"2196980620816356252","1012735382"
"2737408997960018108","1012745404"
"1610881805624622867","1012826653"
"5789562809648745646","1012826654"
"5058834053430422567","1013191668"
"4421289823483989531","1013205760"
"1611417338495721027","1013205853"
"1804748367274382859","1013376895"
"8752603734893584707","1013650228"
"2653463839854528237","1013717413"
"8493969591132610856","1013719177"
"7952159642084311989","1013914506"
"8863264401292765896","1013917685"
"4640489597425660360","1014216651"
"4141020722634025334","1014217848"
"5215762360371775344","1014217883"
"2918681712538272791","1014438398"
"2441682657004383124","1014438399"
"4280830845487602840","1014438831"
"9193349105373680158","1014438855"
"5299018502642303719","1014438856"
"5820335112762172563","1014438857"
"8942305738929858480","1014438858"
"3933304361849092568","1014438860"
"7445640926845676708","1014438861"
"2983045320709878108","1014438862"
"7444434499984316356","1014439425"
"3632921873687291963","1014439463"
"2456876517328378048","1014439497"
"4783058115160644879","1014459658"
"2393132691467883816","1014579005"
"1051380955891553846","1014579007"
"2773899449105425359","1014579008"
"8700736989780268782","1014579009"
"2783419586329487696","1014579010"
"682709767465253327","1014579011"
"2131461824366240298","1015011937"
"1383991861033200084","1015011938"
"3209930423907543631","1015012172"
"5075480782488409888","1015012173"
"6692827198127950273","1015189550"
"1099239272994356016","1015190037"
"4407623579771250691","1015190069"
"4655925015866078303","1015190298"
"6632563030170789144","1015577882"
"5199045362770107914","1015581608"
"8286865993757664898","1015603326"
"7575766710992368462","1015780190"
"719873631861069776","1015794452"
"4133871502014667373","1015794501"
"4927519912461783968","1015794502"
"1644811192879058105","1015795685"
"2547717035352455552","1015795693"
"4422578801236317033","1015795694"
"3877437472352061423","1015795695"
"7908851623925439326","1016050280"
